variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
p[37],0.2545923639775,0.25463037499999996,0.026407336559214564,0.026664323784000042,0.211266181,0.297262624,1.0004664999001502,4293.957489888681,2874.3131630931257
p[38],0.2345325731825,0.234312985,0.02561548282964242,0.026178238548000003,0.192093272,0.2771819865,1.0011316052768933,3068.1911060743478,3017.1917146350975
p[39],0.2754977843375,0.27437325999999995,0.02642950516372777,0.025559097375,0.2346565265,0.3203291975,1.0013701747649657,4482.612275489011,3463.8298620062656
p[40],0.26937835925,0.268551145,0.027548457728807447,0.026496248834999996,0.225545945,0.316830671,1.0000016450110214,4664.6640118283085,3447.8868661102947
p[41],0.2792657741375,0.278047025,0.025218282565626398,0.024602501615999993,0.2402897525,0.32320074849999997,1.000056289406511,5212.440659642008,3483.523820369434
p[42],0.2503227658475,0.25035295999999996,0.02642387689900491,0.026769314103000003,0.20655470299999998,0.29264795250000003,1.000397130248903,4652.181121882186,3375.2241916676517
p[43],0.2388640681,0.239255095,0.027162856034188058,0.027470606141999993,0.193099682,0.2828729655,1.0002144306011223,3158.259423893454,3295.1273594102513
p[44],0.267497602355,0.267512905,0.024127689554489323,0.023993849838000004,0.22810328300000002,0.30767158899999997,0.9999087598978513,4794.162276306993,3325.3627243120554
p[45],0.30950564776,0.305819525,0.03811931821778127,0.03867208650900002,0.2541506535,0.37776143049999994,1.000744212916749,3183.7648967637047,3022.2972516788245
p[46],0.3272082855475,0.325260255,0.03890677073620167,0.04021619958299999,0.267625224,0.394266205,1.0000281044917052,1918.446727148682,2417.70206587832
p[47],0.2733590988825,0.27165937,0.030806159128499086,0.028898698353000005,0.2259064735,0.3274364819999999,1.0003845057569039,4997.357048127098,3384.275269548134
p[48],0.28467962465,0.28344873000000004,0.026692716973778764,0.026146332996000027,0.24333263400000002,0.330641774,1.0003748536345103,4819.8017264276,3563.651648745168
p[49],0.2970523626425,0.29427970999999997,0.031971328121038096,0.031940400512999984,0.249551822,0.35203819049999996,1.0000563184147124,3178.283595841273,3351.7950725927426
p[50],0.2743271455925,0.273077275,0.029100752887215874,0.027100771571999978,0.229258405,0.32341289599999995,1.0016825909145408,5097.092757243793,3047.937172823418
p[51],0.264347420215,0.26408001999999997,0.023424277674087064,0.023274907446000005,0.226901991,0.304273391,1.0004575139875318,5311.219902330486,3102.9249051328184
p[52],0.291171878055,0.28890410499999997,0.029322190805626397,0.028168124964000035,0.24708423650000003,0.3429962545,1.0005690891071866,3711.6491300071266,3382.7144711290166
p[53],0.2522727483725,0.25311598,0.02792653124533515,0.028131223050000015,0.2055400185,0.296769081,1.000561941377573,3804.550090769606,3038.3606032482994
p[54],0.2532225057375,0.25302206,0.02483492279568219,0.025103627828999997,0.21151859350000002,0.293209532,1.001238094514904,4389.2654334185245,3512.9962334786846
