dataset,margin_type,agegroup,region,estimate,std_error,variance,ci_lower,ci_upper,cv,n_unweighted,weighted_total
hnir72,direct_age_by_region,35+,COMAYAGUA,0.20784852769952564,0.029093317466717537,8.464211212192117e-4,0.1508266732739692,0.26487038212508207,0.13997365191239666,242,2.6062822922518636e-4
hnir72,direct_age_by_region,25-34,COPAN,0.18502740586869332,0.028730506441852002,8.254420004052994e-4,0.12871664798506738,0.24133816375231926,0.15527703210756202,202,1.754667708788315e-4
hnir72,direct_age_by_region,20-24,COPAN,0.24621737121732573,0.03636085420960226,0.0013221117188519501,0.17495140651939373,0.31748333591525774,0.14767785891722504,137,1.1734998066216778e-4
hnir72,direct_age_by_region,<19,COPAN,0.18237189333305134,0.0725769963944533,0.0052674204056404866,0.040123594293829584,0.32462019237227313,0.3979615228422928,31,2.5070636463936525e-5
hnir72,direct_age_by_region,35+,COPAN,0.26359538626495854,0.036471014840112365,0.0013301349234676964,0.1921135106987125,0.33507726183120456,0.1383598376166294,198,1.6818648805348838e-4
hnir72,direct_age_by_region,25-34,CORTES,0.16398280508724278,0.024173281576124205,5.84347542158586e-4,0.11660404380989373,0.21136156636459183,0.14741351426000696,246,4.7174747065559377e-4
hnir72,direct_age_by_region,20-24,CORTES,0.20291827775028437,0.03156822063704915,9.965525541894159e-4,0.141045702245654,0.26479085325491475,0.15557110471781987,146,2.732843214768998e-4
hnir72,direct_age_by_region,<19,CORTES,0.3873118492668657,0.08567515845187204,0.007340232775753381,0.21939162433143414,0.5552320742022973,0.22120458905154777,42,7.650106216004681e-5
hnir72,direct_age_by_region,35+,CORTES,0.177256693418025,0.0327198374741531,0.0010705877643349935,0.11312699038868093,0.24138639644736906,0.18459013785724757,274,5.229446159636033e-4
hnir72,direct_age_by_region,25-34,DISTRITO CENTRAL,0.13920341671024097,0.026901065168340475,7.236673071913011e-4,0.08647829783452873,0.19192853558595321,0.1932500351218851,145,3.717476110302732e-4
hnir72,direct_age_by_region,20-24,DISTRITO CENTRAL,0.181377393461335,0.060047908394679425,0.003605751302575812,0.06368565566080299,0.299069131261867,0.3310661116512301,65,1.6790497999930845e-4
hnir72,direct_age_by_region,<19,DISTRITO CENTRAL,0.4017419307868044,0.14477098862209364,0.020958639146618368,0.11799600708124303,0.6854878544923658,0.3603581740610502,13,3.1775785173199997e-5
hnir72,direct_age_by_region,35+,DISTRITO CENTRAL,0.14487673434058043,0.02356304670661392,5.552171700980692e-4,0.09869401142958203,0.19105945725157883,0.16264203368376062,174,4.459405514528285e-4
hnir72,direct_age_by_region,25-34,EL PARAISO,0.10842254997511444,0.020581121218340073,4.2358255060400796e-4,0.0680842936257148,0.14876080632451408,0.18982325377021597,233,2.3361356369289239e-4
hnir72,direct_age_by_region,20-24,EL PARAISO,0.15045337411470391,0.0325063696175932,0.0010566640657155863,0.08674206039607421,0.21416468783333362,0.21605610248933813,107,1.012486588830051e-4
hnir72,direct_age_by_region,<19,EL PARAISO,0.2698267851695314,0.050722401392354025,0.0025727620030070774,0.17041270523113328,0.36924086510792953,0.1879813427732361,42,4.916492702182742e-5
hnir72,direct_age_by_region,35+,EL PARAISO,0.16125401579258594,0.030732504933527673,9.444868594893028e-4,0.1010194129681722,0.2214886186169997,0.1905844315409643,250,2.534805167404538e-4
hnir72,direct_age_by_region,25-34,FRANCISCO MORAZAN,0.11873640450379398,0.020189801606652534,4.0762808891598926e-4,0.07916512049974611,0.15830768850784185,0.17003884942471378,229,3.050612305769561e-4
hnir72,direct_age_by_region,20-24,FRANCISCO MORAZAN,0.2564904196414402,0.047018599641601634,0.0022107487122572213,0.16433565774039316,0.34864518154248725,0.18331522755247975,95,1.1766703358572093e-4
hnir72,direct_age_by_region,<19,FRANCISCO MORAZAN,0.20530102372966827,0.09348756558321834,0.008739924918676551,0.022068762184234092,0.38853328527510245,0.4553682387201285,31,3.570264341680414e-5
hnir72,direct_age_by_region,35+,FRANCISCO MORAZAN,0.1895123630920842,0.031105820958274997,9.675720974882601e-4,0.12854607430431403,0.25047865187985435,0.1641361041082088,253,3.1926086643031034e-4
hnir72,direct_age_by_region,25-34,GRACIAS A DIOS,0.23158236090890366,0.037806895915666834,0.0014293613787780656,0.15748220654694223,0.3056825152708651,0.16325464412438015,167,4.035614944127904e-5
hnir72,direct_age_by_region,20-24,GRACIAS A DIOS,0.2871280017487416,0.04601694623447394,0.0021175593407464655,0.19693644445065664,0.37731955904682657,0.16026631312240386,84,2.1205533780536076e-5
hnir72,direct_age_by_region,<19,GRACIAS A DIOS,0.41376400116107054,0.089669654135729,0.00804064687282126,0.23801470854887866,0.5895132937732624,0.21671690597564164,25,5.680798380697277e-6
hnir72,direct_age_by_region,35+,GRACIAS A DIOS,0.21280550773675366,0.037177026154665345,0.0013821312737046711,0.13993987542130598,0.28567114005220134,0.1746995486632534,135,3.3063097395306506e-5
hnir72,direct_age_by_region,25-34,INTIBUCA,0.22606781799871659,0.04323513917046265,0.0018692772590892738,0.14132850235803288,0.31080713363940027,0.19124853574120002,193,1.1483083147503021e-4
hnir72,direct_age_by_region,20-24,INTIBUCA,0.217503847229575,0.045772572882649284,0.002095128428297441,0.12779125289984772,0.3072164415593023,0.2104448885188518,107,6.236428032632142e-5
hnir72,direct_age_by_region,<19,INTIBUCA,0.3854197817810206,0.08282419357355288,0.006859847041109358,0.22308734532828323,0.547752218233758,0.2148934680799807,37,2.341607090401421e-5
hnir72,direct_age_by_region,35+,INTIBUCA,0.2159881931554832,0.032934814323611374,0.001084701994530757,0.15143714324369104,0.2805392430672754,0.15248432723312158,200,1.0776309770270475e-4
hnir72,direct_age_by_region,25-34,ISLAS DE LA BAHIA,0.15771328790652467,0.03700460980120149,0.0013693411465391773,0.08518558543421188,0.23024099037883744,0.23463216252985486,149,3.509537875598065e-5
hnir72,direct_age_by_region,20-24,ISLAS DE LA BAHIA,0.15564225054996125,0.035751849098735786,0.0012781947139787748,0.08556991393572834,0.22571458716419418,0.22970529513937749,100,2.4677724228743946e-5
hnir72,direct_age_by_region,<19,ISLAS DE LA BAHIA,0.2976923253596421,0.12047148880761699,0.014513379615523785,0.061572546132792644,0.5338121045864915,0.4046845637087735,21,5.21310323091088e-6
hnir72,direct_age_by_region,35+,ISLAS DE LA BAHIA,0.16154379723108095,0.030675883224622322,9.410098116106652e-4,0.10142017091686481,0.2216674235452971,0.18989205249856722,136,3.283254696867438e-5
hnir72,direct_age_by_region,25-34,LA PAZ,0.16295022490138028,0.03134042418793749,9.822221882798572e-4,0.10152412223281485,0.22437632756994572,0.19233127298170435,194,9.598661944877752e-5
hnir72,direct_age_by_region,20-24,LA PAZ,0.182335932665184,0.04760084622693754,0.002265840561520554,0.08903998842675713,0.27563187690361085,0.26106124849425605,111,4.8835190811880574e-5
hnir72,direct_age_by_region,<19,LA PAZ,0.4063904188936882,0.07279129492066043,0.005298572616226565,0.26372210246116046,0.549058735326216,0.17911666106405585,26,1.448750628932166e-5
hnir72,direct_age_by_region,35+,LA PAZ,0.25990909778063614,0.04798622636316007,0.002302677920576439,0.16585782235485597,0.3539603732064163,0.18462695909036841,202,9.217909072021563e-5
hnir72,direct_age_by_region,25-34,LEMPIRA,0.18550608406110952,0.031764440319338,0.0010089796688007855,0.12324892504613509,0.24776324307608394,0.17123125896439137,213,1.4478176568896337e-4
hnir72,direct_age_by_region,20-24,LEMPIRA,0.2768065122714193,0.04129107247489211,0.0017049526661267929,0.19587749733759763,0.35773552720524093,0.1491694401842853,150,1.1260862216019506e-4
hnir72,direct_age_by_region,<19,LEMPIRA,0.299922767592372,0.11107257565391838,0.012337117062395424,0.0822245196405916,0.5176210155441524,0.3703372589735442,41,2.771877015258645e-5
hnir72,direct_age_by_region,35+,LEMPIRA,0.3380360808137878,0.03371479248893877,0.0011366872325722023,0.27195630178922625,0.4041158598383493,0.09973726002198881,227,1.539118493653822e-4
hnir72,direct_age_by_region,25-34,OCOTEPEQUE,0.21205451335636233,0.029434924507733145,8.664147807759493e-4,0.15436312143355002,0.26974590527917464,0.13880829057510838,163,7.495965529926487e-5
hnir72,direct_age_by_region,20-24,OCOTEPEQUE,0.21220111991038534,0.04870720120353632,0.0023723914490817698,0.11673675976370822,0.30766548005706246,0.2295331957913599,87,3.805159609139423e-5
hnir72,direct_age_by_region,<19,OCOTEPEQUE,0.4075658674308638,0.12034902769862027,0.014483888468003268,0.17168610756715477,0.6434456272945729,0.2952873076866166,20,9.102517517643953e-6
hnir72,direct_age_by_region,35+,OCOTEPEQUE,0.21840549619509925,0.026370796634633157,6.954189151451794e-4,0.1667196845475882,0.27009130784261026,0.12074236726660217,182,8.609475039961752e-5
hnir72,direct_age_by_region,25-34,OLANCHO,0.20722563451218853,0.030968744332504846,9.59063125532051e-4,0.14652801097405013,0.2679232580503269,0.14944456271255058,227,2.501582315536866e-4
hnir72,direct_age_by_region,20-24,OLANCHO,0.13850038634985795,0.03605532615903834,0.0012999865444346342,0.06783324562729795,0.20916752707241795,0.26032653849759685,126,1.3561011925987691e-4
hnir72,direct_age_by_region,<19,OLANCHO,0.24617591689621487,0.04960365452538981,0.0024605225422742252,0.1489545405248836,0.34339729326754614,0.2014967798263637,66,7.054140915908709e-5
hnir72,direct_age_by_region,35+,OLANCHO,0.2316128606942101,0.030633200844181394,9.383929939599557e-4,0.17157289030843262,0.29165283107998763,0.1322603621938994,209,2.3532823055156661e-4
hnir72,direct_age_by_region,25-34,SAN PEDRO SULA,0.18965906043097105,0.02457079187801574,6.037238135127643e-4,0.14150119327843094,0.23781692758351117,0.12955242856408966,196,3.0104052439701776e-4
hnir72,direct_age_by_region,20-24,SAN PEDRO SULA,0.24572562227498523,0.04237311658844101,0.0017954810094176145,0.16267583984892417,0.32877540470104627,0.17244077437322486,89,1.3492558057709268e-4
hnir72,direct_age_by_region,<19,SAN PEDRO SULA,0.38640025255424326,0.1347214102775147,0.018149858387162442,0.12235114046387024,0.6504493646446163,0.3486576662074059,18,2.6670516712157982e-5
hnir72,direct_age_by_region,35+,SAN PEDRO SULA,0.19027771606637195,0.03043133816695297,9.260663426314486e-4,0.130633389257785,0.2499220428749589,0.1599311721627877,185,2.8529426734526014e-4
hnir72,direct_age_by_region,25-34,SANTA BARBARA,0.22237170497147415,0.03624734712618088,0.0013138701736858532,0.15132821006903824,0.29341519987391007,0.16300341417461672,210,2.069939485885676e-4
hnir72,direct_age_by_region,20-24,SANTA BARBARA,0.17095269188144113,0.03284281348156177,0.0010786503973846554,0.10658196030661354,0.23532342345626872,0.19211638682085724,115,1.1709613859626514e-4
hnir72,direct_age_by_region,<19,SANTA BARBARA,0.21137623066085598,0.08811687638972808,0.007764583904682618,0.03867032650682117,0.3840821348148908,0.4168722098706916,25,2.656260704023581e-5
hnir72,direct_age_by_region,35+,SANTA BARBARA,0.2536063621223934,0.029576772686433772,8.747854825449748e-4,0.19563695287805524,0.31157577136673154,0.11662472675728724,245,2.382687090524644e-4
hnir72,direct_age_by_region,25-34,VALLE,0.17184771713691868,0.034377259529572636,0.0011817959727635926,0.10446952657176997,0.2392259077020674,0.20004490081286766,181,8.918967460386564e-5
hnir72,direct_age_by_region,20-24,VALLE,0.22850773151371928,0.0416248666500769,0.001732629523636684,0.14692449201828617,0.3100909710091524,0.1821595548401731,100,4.9945411993218814e-5
hnir72,direct_age_by_region,<19,VALLE,0.21263828735148976,0.07982738087336592,0.006372410737101428,0.056179495859531026,0.3690970788434485,0.375413957042514,32,1.558401072747147e-5
hnir72,direct_age_by_region,35+,VALLE,0.137571440669392,0.023205475429995882,5.384940899321426e-4,0.09208954458247096,0.18305333675631305,0.16867945350490773,191,9.230202905054405e-5
hnir72,direct_age_by_region,25-34,YORO,0.15738519756410937,0.02576882218615546,6.640321968616978e-4,0.10687923415522799,0.20789116097299076,0.16373091361186476,220,2.5436719586294064e-4
hnir72,direct_age_by_region,20-24,YORO,0.2666262070286389,0.037618141500930846,0.0014151245699840556,0.19289600452148292,0.3403564095357948,0.14108943723184048,116,1.3698919299305563e-4
hnir72,direct_age_by_region,<19,YORO,0.30005701736335855,0.07097287256909547,0.005037148640709065,0.16095274324858072,0.4391612914781364,0.23653128726247988,46,5.892253977247875e-5
hnir72,direct_age_by_region,35+,YORO,0.1478349874331618,0.02425395166097405,5.882541711728658e-4,0.10029811569487726,0.19537185917144637,0.1640609715067591,252,2.892507145446092e-4
