survey_year,agegroup,region,estimate,std_error,variance,ci_lower,ci_upper,cv,n_unweighted,weighted_total
2015,Adolescent,Guaviare,0.1794596932948976,0.047748760574927225,0.0022799441364417246,0.08587384226161424,0.27304554432818096,0.26606955410574534,68,3.883534999999999
2015,Young Adult,Guaviare,0.07759669206002412,0.0194113464609424,3.76800371426741e-4,0.039551152105147994,0.11564223201490025,0.2501568809908411,298,17.001033999999997
2015,Adolescent,Huila,0.32114468501842663,0.06751846191744362,0.004558742699697285,0.18881093136869798,0.4534784386681553,0.21024312425899108,56,46.24384800000001
2015,Young Adult,Huila,0.2400262663622108,0.03521532763845864,0.0012401193006839888,0.17100549248705393,0.3090470402373677,0.14671447492882744,302,323.616949
2015,Adolescent,La Guajira,0.4381341095949769,0.06175134662571782,0.003813228810089552,0.317103694211721,0.5591645249782328,0.14094165524524546,61,31.595188999999984
2015,Young Adult,La Guajira,0.22382734999412368,0.025027757661099145,6.26388653542707e-4,0.17477384636457294,0.2728808536236744,0.11181724513003535,363,237.38781700000013
2015,Adolescent,Magdalena,0.31642250942847083,0.06401711531712141,0.004098191053525621,0.19095126901276546,0.4418937498441762,0.20231530124942915,67,59.719917000000024
2015,Young Adult,Magdalena,0.189907148569057,0.030388637181709217,9.234692697615599e-4,0.13034651415365217,0.24946778298446182,0.16001839536155654,346,291.2546389999997
2015,Adolescent,Meta,0.20208106028007855,0.06070103105493551,0.003684615171132245,0.08310922558795762,0.32105289497219947,0.3003796148476538,55,40.195568000000016
2015,Young Adult,Meta,0.14858697181627656,0.024373483157942105,5.940666812504874e-4,0.10081582264891648,0.19635812098363664,0.1640351294599314,321,272.461586
2015,Adolescent,Narimo,0.3006663281419832,0.07838472618119889,0.0061441652985015265,0.14703508788879957,0.4542975683951668,0.2607033739547429,44,47.864554999999996
2015,Young Adult,Narimo,0.11494459724529145,0.01899370245876297,3.6076073309201847e-4,0.07771762449304617,0.15217156999753673,0.1652422376863043,359,414.7802779999999
2015,Adolescent,Norte de Santander,0.4108260431133048,0.08220403135172016,0.0067575027704745915,0.24970910227993187,0.5719429839466776,0.20009449919183556,52,61.58604699999996
2015,Young Adult,Norte de Santander,0.14541578377728115,0.023913832289764923,5.718713747830035e-4,0.0985455337570109,0.19228603379755138,0.1644514210808873,320,367.8886680000002
2015,Adolescent,Putumayo,0.15554305174618185,0.07053818142691055,0.004975635039015749,0.017290756614485064,0.29379534687787867,0.45349619050818235,51,20.521745999999997
2015,Young Adult,Putumayo,0.15756035324693263,0.05328672298588006,0.0028394748465739184,0.0531202953404451,0.26200041115342015,0.33819880374581124,252,91.74477399999999
2015,Adolescent,Quindio,0.18656468468388032,0.04963887180666661,0.002464017594238681,0.08927428370961311,0.28385508565814754,0.2660678889510944,57,20.162385000000004
2015,Young Adult,Quindio,0.09536914816846652,0.01756549974365357,3.085467812442937e-4,0.06094140130045798,0.12979689503647507,0.18418429944057677,335,137.67501599999997
2015,Adolescent,Risaralda,0.13692181704882778,0.0498397417418617,0.0024839998568954714,0.03923771823600131,0.23460591586165425,0.3640014631421983,50,45.276802000000004
2015,Young Adult,Risaralda,0.10747121239648987,0.023043093678862484,5.309841662928321e-4,0.062307578693536834,0.1526348460994429,0.21441177748930929,299,255.1141500000003
2015,Adolescent,San Andres y Providencia,0.3210751243112484,0.07437076616220266,0.005531010859553028,0.1753111011306811,0.4668391474918157,0.23163042082982443,45,2.976400000000001
2015,Young Adult,San Andres y Providencia,0.13599743298261235,0.024344699684981718,5.92664402751949e-4,0.0882826983856046,0.1837121675796201,0.17900852355128097,321,19.65549599999996
2015,Adolescent,Santander,0.1741518987247849,0.05863228011521863,0.0034377442715094616,0.05923474136749246,0.28906905608207734,0.3366732177171159,50,70.08119399999998
2015,Young Adult,Santander,0.10317471665552765,0.021019310941351003,4.41811432449198e-4,0.061977624230630995,0.1443718090804243,0.20372540504791278,376,526.3453659999999
2015,Adolescent,Sucre,0.22347889403955976,0.05629438650750961,0.0031690579522568804,0.1131439239530634,0.3338138641260561,0.2519002376016077,66,31.923565
2015,Young Adult,Sucre,0.17977534707517773,0.022947816656666724,5.266022893079907e-4,0.1347984529042826,0.22475224124607285,0.127647183165056,410,206.8020260000005
2015,Adolescent,Tolima,0.25402068067066974,0.07324057884792182,0.005364182389978653,0.11047178392187695,0.3975695774194625,0.28832526018964594,53,52.94557500000001
2015,Young Adult,Tolima,0.19249066352341118,0.02671269329526176,7.135679830867225e-4,0.14013474673463358,0.24484658031218878,0.13877396859828942,256,330.9757670000002
2015,Adolescent,Valle,0.23623439893823092,0.04329095720702609,0.001874106975900564,0.15138568195619512,0.3210831159202667,0.18325424832962423,145,187.01844100000002
2015,Young Adult,Valle,0.13107989133628728,0.01829340575204712,3.346486940090307e-4,0.09522547490769707,0.1669343077648775,0.13955920748450373,765,1225.2491390000034
2015,Adolescent,Vaupes,0.6891914999270363,0.10089034234139792,0.010178861177764469,0.49145006254998,0.8869329373040926,0.14638941767575345,52,3.3509830000000003
2015,Young Adult,Vaupes,0.391359831767211,0.049638688368168996,0.002463999382912196,0.2940697903257925,0.4886498732086295,0.1268364413997784,282,11.679054999999991
2015,Adolescent,Vichada,0.30221374001249,0.06703788466129786,0.004494077979861474,0.17082190047659615,0.43360557954838386,0.22182275583673755,56,1.7133899999999993
2015,Young Adult,Vichada,0.15158257896542723,0.024881433718383434,6.190857438823081e-4,0.1028158649936752,0.20034929293717926,0.16414441480150804,257,9.020244999999996
