survey,region,is_mainland,cell_id,has_obs,prevalence,se_prevalence,logit_prevalence,se_logit
2005,Antioquia,1,Antioquia | 2005,1,0.358698109231389,0.04475606443985394,-0.5810192011330818,0.19456301280291385
2005,Atlantico,1,Atlantico | 2005,1,0.5358702033832263,0.07715190142302059,0.1437277266828918,0.3102041289281062
2005,Bogota,1,Bogota | 2005,1,0.26912330087296293,0.04410980374027636,-0.9990751291368555,0.22425374688742425
2005,Bolivar,1,Bolivar | 2005,1,0.39517014275174894,0.06965096098905883,-0.4256307774876236,0.2914135672131145
2005,Boyaca,1,Boyaca | 2005,1,0.3694649716645894,0.07321396076101556,-0.5345127736911628,0.31427614264698744
2005,Caldas,1,Caldas | 2005,1,0.1049755580518576,0.04388430071310298,-2.1431234847397764,0.46707443253305325
2005,Caqueta,1,Caqueta | 2005,1,0.44349170582911174,0.056799647170108054,-0.22700297482573872,0.23013808472732358
2005,Cauca,1,Cauca | 2005,1,0.3904352784184564,0.05009921639862826,-0.44548291601881035,0.2105048258794393
2005,Cesar,1,Cesar | 2005,1,0.43947305292371763,0.04991136509177084,-0.2433009159934463,0.20261458365223647
2005,Cordoba,1,Cordoba | 2005,1,0.5254236731231451,0.05241177807986199,0.10178247097085143,0.2101905500277775
2005,Cundinamarca,1,Cundinamarca | 2005,1,0.2958133340532443,0.0739972826373864,-0.867314844308453,0.355230484415566
2005,Choco,1,Choco | 2005,1,0.6404419680686994,0.05283659188386055,0.5772829249809619,0.22944892035754214
2005,Huila,1,Huila | 2005,1,0.39786943507805284,0.06132444414716509,-0.41435040814930224,0.2559778399602495
2005,La Guajira,1,La Guajira | 2005,1,0.44552831047136376,0.07266633375041949,-0.21875495710571471,0.2941565793821856
2005,Magdalena,1,Magdalena | 2005,1,0.37267637409101234,0.06325695633408528,-0.5207521439961105,0.2705732051220017
2005,Meta,1,Meta | 2005,1,0.3952639714511134,0.06536359928512483,-0.4252382225142465,0.27345312161503826
2005,Narimo,1,Narimo | 2005,1,0.27113576615859225,0.057938164664551046,-0.9888678009422858,0.2931779367195979
2005,Norte de Santander,1,Norte de Santander | 2005,1,0.36547887977058674,0.07693061596378233,-0.55166207997919,0.3317346545787216
2005,Quindio,1,Quindio | 2005,1,0.3954065864544971,0.07038322500912549,-0.4246416200842202,0.2944163008141257
2005,Risaralda,1,Risaralda | 2005,1,0.27074317315964486,0.053020524540156266,-0.9908552991483216,0.2685381557312573
2005,Santander,1,Santander | 2005,1,0.39321078794979125,0.08471341759649624,-0.4338356447007891,0.3550495180387591
2005,Sucre,1,Sucre | 2005,1,0.5390642014703094,0.07348037524627453,0.1565759083695076,0.29572663033817065
2005,Tolima,1,Tolima | 2005,1,0.39248452682998075,0.06339100450140585,-0.43688053077288613,0.26585678592630607
2005,Valle,1,Valle | 2005,1,0.2628191897562847,0.03921979690762113,-1.031366890533429,0.20242970717989411
2005,Arauca,1,Arauca | 2005,1,0.4102163553911289,0.0974425920163031,-0.3630710490029663,0.40275703146468733
2005,Casanare,1,Casanare | 2005,1,0.32417741742170036,0.08661751709020467,-0.734639639231763,0.3953577647828567
2005,Putumayo,1,Putumayo | 2005,1,0.3515530243104994,0.06601250331966356,-0.6122196844666247,0.28957488654633695
2005,San Andres y Providencia,0,San Andres y Providencia | 2005,1,0.6322845720986267,0.08474037366829762,0.5420302198358298,0.36447348391776735
2005,Amazonas,1,Amazonas | 2005,1,0.4893605142806509,0.08561252600784541,-0.042564367958967654,0.3426052338399288
2005,Guainia,1,Guainia | 2005,1,0.31998967850901383,0.07711298686256693,-0.7538192361039249,0.35438558687440874
2005,Guaviare,1,Guaviare | 2005,1,0.3492251557117654,0.07897885886945795,-0.6224468615847825,0.3475158184896226
2005,Vaupes,1,Vaupes | 2005,1,0.6721574609171814,0.09863377899606966,0.7179592005715453,0.4475992441706793
2005,Vichada,1,Vichada | 2005,1,0.28267145178325814,0.059844931884523854,-0.9312486864307321,0.2951394831237219
2010,Antioquia,1,Antioquia | 2010,1,0.27785433224931355,0.03351243068400133,-0.9551298827822486,0.16701825654718347
2010,Atlantico,1,Atlantico | 2010,1,0.48078211161415285,0.05814946388641919,-0.07690944147669812,0.2329419828184742
2010,Bogota,1,Bogota | 2010,1,0.2899408284023659,0.034208538007742664,-0.895671444671424,0.1661615738161803
2010,Bolivar,1,Bolivar | 2010,1,0.44338733980584527,0.05929934348269056,-0.2274258501816134,0.24027772795822566
2010,Boyaca,1,Boyaca | 2010,1,0.2622533264226393,0.05389281584679539,-1.0342895735753705,0.278549645552997
