variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
b[33],-0.20344923377905,-0.20060142,0.17679731695386924,0.17509392581099997,-0.4971032305,0.08000389084999995,1.0017406257601205,2830.3560973235135,2644.598908701129
theta[1],-0.7225326625275,-0.72317515,0.11576331788643003,0.116234787354,-0.9124810700000001,-0.5306406155000001,1.002743522923965,6410.183456559637,3082.7594168340706
theta[2],0.08699675445178293,0.0836352525,0.14563328902834113,0.1459816211217,-0.15043958899999998,0.33077410399999985,1.0020491594247523,5674.60933791596,3462.338232696606
theta[3],-0.754227619175,-0.754345665,0.1244884027652734,0.12404561341199999,-0.9554615425000001,-0.5475598475,1.000102113573313,6076.486510758272,2784.905648579959
theta[4],-0.20867131124761,-0.208724195,0.14808069555998288,0.14994120909599998,-0.454420426,0.03308711474999995,1.0021672115053937,6019.194145395136,2785.113853501063
theta[5],-0.657578456708,-0.658511975,0.17641922974294424,0.17557593389699996,-0.946719889,-0.36820036950000024,1.0004310260879996,5279.571347136547,2987.996525495199
theta[6],-1.0614715538625,-1.06087995,0.19226458897402487,0.19454955187499998,-1.385622365,-0.7481330195000001,1.0009766696840976,5115.639730340058,2848.6334903080246
theta[7],-0.48070797086954997,-0.479663835,0.1480789273301203,0.148681377159,-0.726828324,-0.23664697700000006,1.0033272728231502,6571.993674099097,3100.205126440506
theta[8],-0.531783912694,-0.530327905,0.13546620973702775,0.13215319668599992,-0.7522607459999999,-0.30671811150000006,1.0002727693106692,6693.885804952388,3089.500170947396
theta[9],-0.21362726449264324,-0.21434239500000002,0.12863867215421348,0.128262602244,-0.4192791225,-2.7728685215009513e-4,1.0000435761883568,6226.304919989561,3158.9097501631904
theta[10],-0.2252286269734475,-0.22706611,0.13717097644230314,0.135582027945,-0.45105316300000003,-0.002718096140000006,1.0005576249556374,6436.381438117365,3107.9891649166325
theta[11],-0.5172625573288026,-0.5173334999999999,0.17713823826043387,0.17635033294199995,-0.8058438354999999,-0.22963801700000006,1.0022052351178297,6692.40122648728,2933.749613219377
theta[12],0.1197406949874245,0.12002689,0.12106453623530931,0.121909409202,-0.07634550564999999,0.31790321949999994,1.000712227803245,5335.879205027508,2426.305455751665
theta[13],-0.59127903561425,-0.593420785,0.1544210323896511,0.15454921143900002,-0.8474563915,-0.3359399705,1.0011845691702228,5329.282269629798,2839.8308832807606
theta[14],-0.056946313671970075,-0.055949677,0.1499280480059443,0.1546785408609,-0.3057856275,0.18614729949999984,1.0016794348756641,5771.627386867592,3369.3454699467984
theta[15],-0.1719624685161325,-0.17435982,0.158099964922077,0.15320618117909998,-0.432820861,0.08959247854999994,1.0009473560740443,5911.619652136771,2705.3828208680693
theta[16],-0.562019173119,-0.562070445,0.15390381444522103,0.15816389402100003,-0.8184890605,-0.3129178155000001,0.9999659267666404,6016.834083350241,3078.67979308928
theta[17],-0.5781691844885,-0.5802407599999999,0.16644408759124943,0.16908208659299998,-0.8506189605,-0.30213490000000015,1.0002138489570205,6053.766499498837,2764.579575249045
theta[18],-0.52081775048395,-0.5209223249999999,0.16579741297550385,0.16602914632499985,-0.7962713624999999,-0.2497286660000001,1.0002407123816928,4844.036591940884,2853.2252088382106
theta[19],-0.8126239056125,-0.81365904,0.1464457303273244,0.14666751710100007,-1.0518428800000001,-0.5690332710000001,1.0003930285228049,5669.167697726309,2942.449840030714
